Date;Num;Name;Text;Account;Amount
01.01.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;PENSION TRUST FUNDS;1300,8
01.01.2021;532140;ADMINISTRATIVE EXPENSE;RENT-EQUIPMENT AND MACHINERY;PENSION TRUST FUNDS;577,98
01.01.2021;536130;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES NON-EXPENDABLE;PENSION TRUST FUNDS;1163,15
01.01.2021;541110;PROP,FURN,EQUIP & RELATED DEBT;OFFICE FURNITURE & EQUIPMENT;PENSION TRUST FUNDS;249,1
01.01.2021;511310;PERSONAL SERVICES;TERMINAL LEAVE;GENERAL FUND;16351,23
01.01.2021;512210;PERSONAL SERVICES;UNEMPLOYMENT COMPEN.-PAYROLL;GENERAL FUND;32,28
01.01.2021;515010;PERSONAL SERVICES;OFFICES OF LAWYERS;GENERAL FUND;680
01.01.2021;515240;PERSONAL SERVICES;ENGINEERING SERVICES;GENERAL FUND;4800
01.01.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;GENERAL FUND;56,62
01.01.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;GENERAL FUND;2499,01
01.01.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;GENERAL FUND;1092,62
01.01.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;GENERAL FUND;23479,04
01.01.2021;533110;ADMINISTRATIVE EXPENSE;MTCE-REP.-BLDGS-GRNDS-VENDOR;GENERAL FUND;12354,49
01.01.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;GENERAL FUND;5821,73
01.01.2021;533210;ADMINISTRATIVE EXPENSE;MTCE-REP.-BLDGS-GRNDS IN-HOUSE;GENERAL FUND;1136,54
01.01.2021;534260;ADMINISTRATIVE EXPENSE;MEDICAL SUPPLIES AND MATERIALS;GENERAL FUND;1647,88
01.01.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;209,46
01.01.2021;536190;ADMINISTRATIVE EXPENSE;EDUCATIONAL SUPPLIES;GENERAL FUND;15679,7
01.01.2021;537190;ADMINISTRATIVE EXPENSE;LAB,MEDICAL SUPPLIES-MATERIALS;GENERAL FUND;762
01.01.2021;542120;PROP,FURN,EQUIP & RELATED DEBT;LIBRARY RESOURCES-TEXTBOOKS;GENERAL FUND;5315,09
01.01.2021;553190;GEN ASST, AWDS, PROG-DIRECTED;REFUNDS-OVERPAYMENT CHARGES;GENERAL FUND;975
01.01.2021;515010;PERSONAL SERVICES;OFFICES OF LAWYERS;GENERAL FUND;2087,51
01.01.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;GENERAL FUND;160
01.01.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;1140
01.01.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;267,64
01.01.2021;515660;PERSONAL SERVICES;EDUCATIONAL SERVICES;GENERAL FUND;400
01.01.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;GENERAL FUND;121
01.01.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;725
01.01.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;278,94
01.01.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;52,4
01.01.2021;513300;PERSONAL SERVICES;RET.SAVINGS-DEF CONTR PLAN;GENERAL FUND;444,5
01.01.2021;515010;PERSONAL SERVICES;OFFICES OF LAWYERS;GENERAL FUND;3550
01.01.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;750
01.01.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;239,87
01.01.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;GENERAL FUND;132
01.01.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;1127,5
01.01.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;1076,94
01.01.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;280,1
01.01.2021;511400;PERSONAL SERVICES;COMPENSATION - BRD-COM MEMBERS;GENERAL FUND;600
01.01.2021;512210;PERSONAL SERVICES;UNEMPLOYMENT COMPEN.-PAYROLL;GENERAL FUND;237,32
01.01.2021;513300;PERSONAL SERVICES;RET.SAVINGS-DEF CONTR PLAN;GENERAL FUND;4467,8
01.01.2021;515010;PERSONAL SERVICES;OFFICES OF LAWYERS;GENERAL FUND;29016,48
01.01.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;2630
01.01.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;331,3
01.01.2021;521310;TRAVEL;TRAVEL REIMB.-NON-STATE EMPLS.;GENERAL FUND;1313,84
01.01.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;GENERAL FUND;434,5
01.01.2021;531250;ADMINISTRATIVE EXPENSE;LICENSES, PERMITS, ETC.;GENERAL FUND;85
01.01.2021;531260;ADMINISTRATIVE EXPENSE;MEMBERSHIP IN ORGANIZATIONS;GENERAL FUND;250
01.01.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;9091,71
01.01.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;GENERAL FUND;357,63
01.01.2021;532140;ADMINISTRATIVE EXPENSE;RENT-EQUIPMENT AND MACHINERY;GENERAL FUND;1374
01.01.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;67,8
01.01.2021;533130;ADMINISTRATIVE EXPENSE;MTCE-REP.-TEL.EQUIP-VENDOR;GENERAL FUND;67,55
01.01.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;9447,33
01.01.2021;534260;ADMINISTRATIVE EXPENSE;MEDICAL SUPPLIES AND MATERIALS;GENERAL FUND;2528,99
01.01.2021;535120;ADMINISTRATIVE EXPENSE;UNIFORM,CLOTHING,ACCESSORIES;GENERAL FUND;21,62
01.01.2021;535180;ADMINISTRATIVE EXPENSE;SAFETY AND SECURITY SUPPLIES;GENERAL FUND;227,94
01.01.2021;536130;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES NON-EXPENDABLE;GENERAL FUND;130,35
01.01.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;1610,37
01.01.2021;511270;PERSONAL SERVICES;OVERTIME WAGES;GENERAL FUND;77880,9
01.01.2021;511290;PERSONAL SERVICES;PAY DIFFERENTIAL;GENERAL FUND;250
01.01.2021;513300;PERSONAL SERVICES;RET.SAVINGS-DEF CONTR PLAN;GENERAL FUND;6274,25
01.01.2021;515240;PERSONAL SERVICES;ENGINEERING SERVICES;GENERAL FUND;3467,5
01.01.2021;515540;PERSONAL SERVICES;OTHER PROF, SC. & TECH.SVC;GENERAL FUND;1129,35
01.01.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;GENERAL FUND;2978,38
01.01.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;2990
01.01.2021;515640;PERSONAL SERVICES;OTHER BUSINESS SUPPORT SVCS;GENERAL FUND;101,44
01.01.2021;515660;PERSONAL SERVICES;EDUCATIONAL SERVICES;GENERAL FUND;20050
01.01.2021;522150;TRAVEL;REGISTRATION - AGENCY DIRECT;GENERAL FUND;2930
01.01.2021;531250;ADMINISTRATIVE EXPENSE;LICENSES, PERMITS, ETC.;GENERAL FUND;80
01.01.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;GENERAL FUND;485,98
01.01.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;GENERAL FUND;37,63
01.01.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;GENERAL FUND;4979,78
01.01.2021;531600;ADMINISTRATIVE EXPENSE;MISC.ADMINISTRATIVE FEE;GENERAL FUND;44923
01.01.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;16809,88
01.01.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;2348,97
01.01.2021;533110;ADMINISTRATIVE EXPENSE;MTCE-REP.-BLDGS-GRNDS-VENDOR;GENERAL FUND;5551,62
01.01.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;GENERAL FUND;8054,91
01.01.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;4493,18
01.01.2021;533210;ADMINISTRATIVE EXPENSE;MTCE-REP.-BLDGS-GRNDS IN-HOUSE;GENERAL FUND;675,04
01.01.2021;534260;ADMINISTRATIVE EXPENSE;MEDICAL SUPPLIES AND MATERIALS;GENERAL FUND;-29,9
01.01.2021;535120;ADMINISTRATIVE EXPENSE;UNIFORM,CLOTHING,ACCESSORIES;GENERAL FUND;3927,82
01.01.2021;535180;ADMINISTRATIVE EXPENSE;SAFETY AND SECURITY SUPPLIES;GENERAL FUND;2976,72
01.01.2021;536130;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES NON-EXPENDABLE;GENERAL FUND;296
01.01.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;2113,52
01.01.2021;541110;PROP,FURN,EQUIP & RELATED DEBT;OFFICE FURNITURE & EQUIPMENT;GENERAL FUND;2715,31
01.01.2021;542120;PROP,FURN,EQUIP & RELATED DEBT;LIBRARY RESOURCES-TEXTBOOKS;GENERAL FUND;593,5
01.01.2021;511310;PERSONAL SERVICES;TERMINAL LEAVE;GENERAL FUND;20992,05
01.01.2021;512230;PERSONAL SERVICES;UNEMPLOYMENT COMPEN.-REIMB.;GENERAL FUND;2964,5
01.01.2021;515660;PERSONAL SERVICES;EDUCATIONAL SERVICES;GENERAL FUND;3900
01.01.2021;522150;TRAVEL;REGISTRATION - AGENCY DIRECT;GENERAL FUND;14117,5
01.01.2021;531120;ADMINISTRATIVE EXPENSE;POSTAGE;GENERAL FUND;0
01.01.2021;531250;ADMINISTRATIVE EXPENSE;LICENSES, PERMITS, ETC.;GENERAL FUND;10406
01.01.2021;531260;ADMINISTRATIVE EXPENSE;MEMBERSHIP IN ORGANIZATIONS;GENERAL FUND;17358
01.01.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;GENERAL FUND;1262,21
01.01.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;GENERAL FUND;11800,62
01.01.2021;531600;ADMINISTRATIVE EXPENSE;MISC.ADMINISTRATIVE FEE;GENERAL FUND;100
01.01.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;GENERAL FUND;0
01.01.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;10212,46
01.01.2021;533110;ADMINISTRATIVE EXPENSE;MTCE-REP.-BLDGS-GRNDS-VENDOR;GENERAL FUND;119326,51
01.01.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;GENERAL FUND;2208,84
01.01.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;10782,77
01.01.2021;533210;ADMINISTRATIVE EXPENSE;MTCE-REP.-BLDGS-GRNDS IN-HOUSE;GENERAL FUND;30,86
01.01.2021;533220;ADMINISTRATIVE EXPENSE;MTCE-REP.-NON-MV EQ. IN-HOUSE;GENERAL FUND;1065,16
01.01.2021;534240;ADMINISTRATIVE EXPENSE;PERS.-SUPS-INMATES, PAT.,WARDS;GENERAL FUND;381,07
01.01.2021;535180;ADMINISTRATIVE EXPENSE;SAFETY AND SECURITY SUPPLIES;GENERAL FUND;6420,94
01.01.2021;536130;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES NON-EXPENDABLE;GENERAL FUND;1400,52
01.01.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;716,9
01.01.2021;536190;ADMINISTRATIVE EXPENSE;EDUCATIONAL SUPPLIES;GENERAL FUND;7558,48
01.01.2021;542120;PROP,FURN,EQUIP & RELATED DEBT;LIBRARY RESOURCES-TEXTBOOKS;GENERAL FUND;2644,64
01.01.2021;554230;GEN ASST, AWDS, PROG-DIRECTED;REIMBURSEMENT & REPAYMENT -OTH;GENERAL FUND;2607
01.01.2021;555130;GEN ASST, AWDS, PROG-DIRECTED;PMTS-LOCAL GOV'T-VOTECH, REHAB;GENERAL FUND;9739395,88
01.01.2021;511140;PERSONAL SERVICES;SALS-H.ED TEACHING PAY;HIGHER EDUCATION COMPONENT UNITS;52128,81
01.01.2021;511150;PERSONAL SERVICES;SALS-H.ED PROF.(NON-TEACH) PAY;HIGHER EDUCATION COMPONENT UNITS;1214528,32
01.01.2021;511160;PERSONAL SERVICES;SALS-H.ED NON-PROF. PAY;HIGHER EDUCATION COMPONENT UNITS;745275,77
01.01.2021;511170;PERSONAL SERVICES;SALS-H.ED OTHER TEACH PAY;HIGHER EDUCATION COMPONENT UNITS;594196,12
01.01.2021;511270;PERSONAL SERVICES;OVERTIME WAGES;HIGHER EDUCATION COMPONENT UNITS;10422,62
01.01.2021;511390;PERSONAL SERVICES;CAFETERIA PLAN - OTHER;HIGHER EDUCATION COMPONENT UNITS;324546,53
01.01.2021;515010;PERSONAL SERVICES;OFFICES OF LAWYERS;HIGHER EDUCATION COMPONENT UNITS;7499,4
01.01.2021;515260;PERSONAL SERVICES;BUILDING INSPECTION SERVICES;HIGHER EDUCATION COMPONENT UNITS;18906,72
01.01.2021;515410;PERSONAL SERVICES;HR-EXEC. SEARCH CONSULTING SVC;HIGHER EDUCATION COMPONENT UNITS;5000
01.01.2021;515440;PERSONAL SERVICES;OTHER MGMT CONSULTING SERVICES;HIGHER EDUCATION COMPONENT UNITS;900
01.01.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;HIGHER EDUCATION COMPONENT UNITS;86095,46
01.01.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;HIGHER EDUCATION COMPONENT UNITS;9896,56
01.01.2021;515620;PERSONAL SERVICES;COLLECTION AGENCIES;HIGHER EDUCATION COMPONENT UNITS;18900,33
01.01.2021;522150;TRAVEL;REGISTRATION - AGENCY DIRECT;HIGHER EDUCATION COMPONENT UNITS;6709
01.01.2021;531120;ADMINISTRATIVE EXPENSE;POSTAGE;HIGHER EDUCATION COMPONENT UNITS;1253,41
01.01.2021;531250;ADMINISTRATIVE EXPENSE;LICENSES, PERMITS, ETC.;HIGHER EDUCATION COMPONENT UNITS;17988,48
01.01.2021;531260;ADMINISTRATIVE EXPENSE;MEMBERSHIP IN ORGANIZATIONS;HIGHER EDUCATION COMPONENT UNITS;66396,6
01.01.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;HIGHER EDUCATION COMPONENT UNITS;17104,25
01.01.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;HIGHER EDUCATION COMPONENT UNITS;3215,92
01.01.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;HIGHER EDUCATION COMPONENT UNITS;192262,76
01.01.2021;531390;ADMINISTRATIVE EXPENSE;PHOTOGRAPHIC SUPPLIES;HIGHER EDUCATION COMPONENT UNITS;359,85
01.01.2021;531420;ADMINISTRATIVE EXPENSE;TUITION-HED.COLLEGES/UNIVER.;HIGHER EDUCATION COMPONENT UNITS;3352,5
01.01.2021;531520;ADMINISTRATIVE EXPENSE;PREM-PROPERTY,LIAB.INS.-HED;HIGHER EDUCATION COMPONENT UNITS;18252
01.01.2021;531600;ADMINISTRATIVE EXPENSE;MISC.ADMINISTRATIVE FEE;HIGHER EDUCATION COMPONENT UNITS;13793,98
01.01.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;HIGHER EDUCATION COMPONENT UNITS;2540
01.01.2021;532140;ADMINISTRATIVE EXPENSE;RENT-EQUIPMENT AND MACHINERY;HIGHER EDUCATION COMPONENT UNITS;1321,64
01.01.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;HIGHER EDUCATION COMPONENT UNITS;13370,06
01.01.2021;533100;ADMINISTRATIVE EXPENSE;MTCE-REP.OTH ITEMS OUTSIDE VND;HIGHER EDUCATION COMPONENT UNITS;187,25
01.01.2021;533110;ADMINISTRATIVE EXPENSE;MTCE-REP.-BLDGS-GRNDS-VENDOR;HIGHER EDUCATION COMPONENT UNITS;98772,79
01.01.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;HIGHER EDUCATION COMPONENT UNITS;3048,55
01.01.2021;533130;ADMINISTRATIVE EXPENSE;MTCE-REP.-TEL.EQUIP-VENDOR;HIGHER EDUCATION COMPONENT UNITS;273
01.01.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;HIGHER EDUCATION COMPONENT UNITS;9214,65
01.01.2021;533210;ADMINISTRATIVE EXPENSE;MTCE-REP.-BLDGS-GRNDS IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;21202,87
01.01.2021;533220;ADMINISTRATIVE EXPENSE;MTCE-REP.-NON-MV EQ. IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;3478,05
01.01.2021;533230;ADMINISTRATIVE EXPENSE;MTCE-REP.-TELE.EQUIP. IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;236,99
01.01.2021;533240;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;780,66
01.01.2021;534220;ADMINISTRATIVE EXPENSE;REC.SUPPLIES,MAT'LS-STUDENTS;HIGHER EDUCATION COMPONENT UNITS;2245,82
01.01.2021;534260;ADMINISTRATIVE EXPENSE;MEDICAL SUPPLIES AND MATERIALS;HIGHER EDUCATION COMPONENT UNITS;5875,46
01.01.2021;535120;ADMINISTRATIVE EXPENSE;UNIFORM,CLOTHING,ACCESSORIES;HIGHER EDUCATION COMPONENT UNITS;4936,6
01.01.2021;535180;ADMINISTRATIVE EXPENSE;SAFETY AND SECURITY SUPPLIES;HIGHER EDUCATION COMPONENT UNITS;541,5
01.01.2021;536130;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES NON-EXPENDABLE;HIGHER EDUCATION COMPONENT UNITS;7786,76
01.01.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);HIGHER EDUCATION COMPONENT UNITS;9274,44
01.01.2021;536190;ADMINISTRATIVE EXPENSE;EDUCATIONAL SUPPLIES;HIGHER EDUCATION COMPONENT UNITS;51178,96
01.01.2021;536210;ADMINISTRATIVE EXPENSE;REC.ACTIVITY PMTS STUDENTS;HIGHER EDUCATION COMPONENT UNITS;750
01.01.2021;541110;PROP,FURN,EQUIP & RELATED DEBT;OFFICE FURNITURE & EQUIPMENT;HIGHER EDUCATION COMPONENT UNITS;795
01.01.2021;542120;PROP,FURN,EQUIP & RELATED DEBT;LIBRARY RESOURCES-TEXTBOOKS;HIGHER EDUCATION COMPONENT UNITS;1105,83
01.01.2021;545110;PROP,FURN,EQUIP & RELATED DEBT;PURCHASE OF LAND IMPROVEMENTS;HIGHER EDUCATION COMPONENT UNITS;6375,55
01.01.2021;548110;PROP,FURN,EQUIP & RELATED DEBT;PRINCIPAL PAYMENTS-BOND DEBT;HIGHER EDUCATION COMPONENT UNITS;35272,73
01.01.2021;548120;PROP,FURN,EQUIP & RELATED DEBT;INTEREST PAYMENTS-BOND DEBT;HIGHER EDUCATION COMPONENT UNITS;25701,33
01.01.2021;548130;PROP,FURN,EQUIP & RELATED DEBT;OTHER EXPENSES-BOND DEBT;HIGHER EDUCATION COMPONENT UNITS;387,45
01.01.2021;553190;GEN ASST, AWDS, PROG-DIRECTED;REFUNDS-OVERPAYMENT CHARGES;HIGHER EDUCATION COMPONENT UNITS;188996,32
01.01.2021;561180;TRANSFERS & OTHER DISBURSMNTS;TAXES,FEES-REMIT.TO FED GOV;HIGHER EDUCATION COMPONENT UNITS;1567,18
01.01.2021;564110;TRANSFERS & OTHER DISBURSMNTS;MDSE-RESALE-RAW MAT.,STK/SUPP.;HIGHER EDUCATION COMPONENT UNITS;16788,81
01.01.2021;511270;PERSONAL SERVICES;OVERTIME WAGES;OTHER COMPONENT UNITS;541,16
01.01.2021;512210;PERSONAL SERVICES;UNEMPLOYMENT COMPEN.-PAYROLL;OTHER COMPONENT UNITS;482,38
01.01.2021;513300;PERSONAL SERVICES;RET.SAVINGS-DEF CONTR PLAN;OTHER COMPONENT UNITS;7508,24
01.01.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;OTHER COMPONENT UNITS;220
01.01.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;OTHER COMPONENT UNITS;535,89
01.01.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;OTHER COMPONENT UNITS;24983,12
01.01.2021;532140;ADMINISTRATIVE EXPENSE;RENT-EQUIPMENT AND MACHINERY;OTHER COMPONENT UNITS;656,28
01.01.2021;533110;ADMINISTRATIVE EXPENSE;MTCE-REP.-BLDGS-GRNDS-VENDOR;OTHER COMPONENT UNITS;5474,3
01.01.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;OTHER COMPONENT UNITS;36,68
01.01.2021;536130;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES NON-EXPENDABLE;OTHER COMPONENT UNITS;2293,04
01.01.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);OTHER COMPONENT UNITS;83,54
01.01.2021;511270;PERSONAL SERVICES;OVERTIME WAGES;GENERAL FUND;33,36
01.01.2021;512210;PERSONAL SERVICES;UNEMPLOYMENT COMPEN.-PAYROLL;GENERAL FUND;273,33
01.01.2021;513300;PERSONAL SERVICES;RET.SAVINGS-DEF CONTR PLAN;GENERAL FUND;2289,51
01.01.2021;515010;PERSONAL SERVICES;OFFICES OF LAWYERS;GENERAL FUND;757,32
01.01.2021;515460;PERSONAL SERVICES;OTHER SCIENTIFIC-TECH.CONS.SVC;GENERAL FUND;20862,06
01.01.2021;515540;PERSONAL SERVICES;OTHER PROF, SC. & TECH.SVC;GENERAL FUND;902,93
01.01.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;1701,66
01.01.2021;531260;ADMINISTRATIVE EXPENSE;MEMBERSHIP IN ORGANIZATIONS;GENERAL FUND;320
01.01.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;161,69
01.01.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;GENERAL FUND;189
01.01.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;524,34
01.01.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;1004,31
01.01.2021;552180;GEN ASST, AWDS, PROG-DIRECTED;COMMISSION-LICENSED RACETRACKS;GENERAL FUND;214809,87
01.01.2021;512210;PERSONAL SERVICES;UNEMPLOYMENT COMPEN.-PAYROLL;GENERAL FUND;22,99
01.01.2021;513300;PERSONAL SERVICES;RET.SAVINGS-DEF CONTR PLAN;GENERAL FUND;1050,56
01.01.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;GENERAL FUND;132
01.01.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;138,7
01.01.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;27,91
01.01.2021;536130;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES NON-EXPENDABLE;GENERAL FUND;854
01.01.2021;511140;PERSONAL SERVICES;SALS-H.ED TEACHING PAY;HIGHER EDUCATION COMPONENT UNITS;155691,36
01.01.2021;511150;PERSONAL SERVICES;SALS-H.ED PROF.(NON-TEACH) PAY;HIGHER EDUCATION COMPONENT UNITS;251984,56
01.01.2021;511160;PERSONAL SERVICES;SALS-H.ED NON-PROF. PAY;HIGHER EDUCATION COMPONENT UNITS;68110,38
01.01.2021;511170;PERSONAL SERVICES;SALS-H.ED OTHER TEACH PAY;HIGHER EDUCATION COMPONENT UNITS;43225
01.01.2021;511390;PERSONAL SERVICES;CAFETERIA PLAN - OTHER;HIGHER EDUCATION COMPONENT UNITS;64204,96
01.01.2021;512210;PERSONAL SERVICES;UNEMPLOYMENT COMPEN.-PAYROLL;HIGHER EDUCATION COMPONENT UNITS;1085,14
01.01.2021;515290;PERSONAL SERVICES;TESTING LABORATORIES;HIGHER EDUCATION COMPONENT UNITS;519
01.01.2021;515400;PERSONAL SERVICES;ADMIN MGMT-GEN.MGMT CONSULTING;HIGHER EDUCATION COMPONENT UNITS;3500
01.01.2021;515500;PERSONAL SERVICES;MKTG,RES.,PUBLIC OPINION POLLS;HIGHER EDUCATION COMPONENT UNITS;45409,78
01.01.2021;515660;PERSONAL SERVICES;EDUCATIONAL SERVICES;HIGHER EDUCATION COMPONENT UNITS;64431,5
01.01.2021;531120;ADMINISTRATIVE EXPENSE;POSTAGE;HIGHER EDUCATION COMPONENT UNITS;5000
01.01.2021;531260;ADMINISTRATIVE EXPENSE;MEMBERSHIP IN ORGANIZATIONS;HIGHER EDUCATION COMPONENT UNITS;18296
01.01.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;HIGHER EDUCATION COMPONENT UNITS;42
01.01.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;HIGHER EDUCATION COMPONENT UNITS;4946,27
01.01.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;HIGHER EDUCATION COMPONENT UNITS;50995,06
01.01.2021;531520;ADMINISTRATIVE EXPENSE;PREM-PROPERTY,LIAB.INS.-HED;HIGHER EDUCATION COMPONENT UNITS;17855
01.01.2021;531600;ADMINISTRATIVE EXPENSE;MISC.ADMINISTRATIVE FEE;HIGHER EDUCATION COMPONENT UNITS;1684,32
01.01.2021;532140;ADMINISTRATIVE EXPENSE;RENT-EQUIPMENT AND MACHINERY;HIGHER EDUCATION COMPONENT UNITS;3414,94
01.01.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;HIGHER EDUCATION COMPONENT UNITS;21,77
01.01.2021;533110;ADMINISTRATIVE EXPENSE;MTCE-REP.-BLDGS-GRNDS-VENDOR;HIGHER EDUCATION COMPONENT UNITS;16114,85
